file,size_kb,ptx_version,sm_target,kernel_count,total_static_instructions,unique_opcodes,max_vreg_per_kernel,shared_mem_max_bytes,l2_pressure_score,l2_contention_risk,coalescing_ratio,shared_to_global_ratio,arithmetic_intensity,atomic_density_per1k,primary_domain,compute,memory,overhead,ld_global,st_global,ld_shared,st_shared,atom_global,red_global,cp_async,vector_ld,coalesced_patterns,uncoalesced_patterns,shared_bank_risk,predicated_branches
01361_9_ResNet18_warp_divergence_minimized_base.ptx,4.75,8.5,sm_87,1,85,25,29,0,15,LOW,1.0,0.0,2.6,0.0,AI_TRAINING,54,18,13,10,5,0,0,0,0,0,0,4,0,0,5
01361_diag_matmul_shared_min_sync_base.ptx,6.13,8.5,sm_87,1,116,33,66,0,13,LOW,1.0,0.231,3.562,0.0,HPC_STENCIL,65,20,31,7,6,2,1,0,0,0,5,5,0,0,8
01362_9_ResNet18_blocksize_experiment_128_base.ptx,7.67,8.5,sm_87,2,156,28,25,0,24,LOW,1.0,0.667,1.0,0.0,HPC_LINEAR_ALGEBRA,58,46,52,16,8,8,8,0,0,0,0,2,0,0,20
01362_diag_matmul_shared_coalesced_edit_1.ptx,3.86,8.5,sm_87,1,46,25,31,0,3,LOW,,0.0,5.333,0.0,HPC_LINEAR_ALGEBRA,19,8,19,2,1,0,0,0,0,0,0,0,0,0,3
01362_interleaved_distributed_workload_base_base.ptx,56.27,8.5,sm_87,1,1516,35,1119,0,60,MEDIUM,1.0,0.0,13.565,0.0,AI_TRAINING,997,69,450,44,16,0,0,0,0,0,0,29,0,0,44
01363_diag_matmul_streams_edit_1.ptx,3.02,8.5,sm_87,1,29,15,20,0,3,LOW,1.0,0.0,2.667,0.0,HPC_LINEAR_ALGEBRA,10,7,12,2,1,0,0,0,0,0,0,1,0,0,2
01363_minimal_sync_shared_memory_base_base.ptx,18.03,8.5,sm_87,1,447,38,319,0,11,LOW,1.0,0.545,10.762,0.0,AI_TRAINING,272,28,147,6,5,5,1,0,0,0,0,2,0,0,14
01364_9_ResNet18_warp_optimized_base_base.ptx,14.8,8.5,sm_87,2,380,39,151,0,60,MEDIUM,1.0,0.0,2.833,0.0,AI_TRAINING,190,66,124,40,20,0,0,0,0,0,10,14,0,0,20
01364_constant_memory_optimized_base_base.ptx,17.89,8.5,sm_87,1,449,39,325,0,10,LOW,1.0,0.0,9.36,0.0,AI_TRAINING,279,31,139,5,5,0,0,0,0,0,0,5,0,0,13
01365_9_ResNet18_atomic_optimized_base_base.ptx,2.94,8.5,sm_87,1,29,19,14,0,10,LOW,1.0,0.0,3.5,68.97,AI_TRAINING,10,7,12,2,0,0,0,2,0,0,0,1,0,0,3
01365_constant_memory_optimized_base_base.ptx,17.29,8.5,sm_87,1,450,40,327,0,10,LOW,1.0,0.0,7.25,0.0,AI_TRAINING,277,34,139,5,5,0,0,0,0,0,0,5,0,0,13
01365_diag_matmul_shared_min_sync_edit_1.ptx,6.15,8.5,sm_87,1,116,33,66,0,13,LOW,1.0,0.231,3.562,0.0,HPC_LINEAR_ALGEBRA,65,20,31,7,6,2,1,0,0,0,5,5,0,0,8
01366_9_ResNet18_unroll_optimized_base_base.ptx,4.43,8.5,sm_87,1,74,20,25,0,12,LOW,1.0,0.667,1.0,0.0,AI_TRAINING,29,23,22,8,4,4,4,0,0,0,0,1,0,0,10
01366_diag_matmul_warp_sync_base.ptx,5.84,8.5,sm_87,1,119,33,64,0,13,LOW,1.0,0.0,4.385,0.0,HPC_LINEAR_ALGEBRA,65,17,37,7,6,0,0,0,0,0,5,5,0,0,8
01367_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_optimized_block_size_base.ptx,5.46,8.5,sm_87,1,78,30,43,0,5,LOW,1.0,0.0,8.2,0.0,AI_TRAINING,45,12,21,2,3,0,0,0,0,0,0,2,0,0,2
01367_diag_matmul_modular_base.ptx,7.32,8.5,sm_87,1,160,33,73,0,21,LOW,1.0,0.095,3.826,0.0,HPC_STENCIL,99,27,34,11,10,1,1,0,0,0,5,9,0,0,11
01368_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_optimized_sync_base.ptx,5.7,8.5,sm_87,1,88,37,44,0,4,LOW,1.0,0.5,7.167,0.0,AI_TRAINING,48,13,27,2,2,1,1,0,0,0,0,2,0,0,3
01368_diag_matmul_readonly_base.ptx,5.74,8.5,sm_87,1,112,31,65,0,13,LOW,1.0,0.0,4.615,0.0,UNKNOWN,67,17,28,7,6,0,0,0,0,0,5,6,0,0,7
01369_diag_matmul_modular_base.ptx,7.22,8.5,sm_87,1,157,32,73,0,21,LOW,1.0,0.095,3.652,0.0,HPC_STENCIL,95,27,35,11,10,1,1,0,0,0,5,8,0,0,11
01369_warp_optimized_conv3d_activations_base.ptx,9.21,8.5,sm_87,1,205,37,118,0,9,LOW,1.0,0.0,12.222,0.0,AI_TRAINING,129,16,60,6,3,0,0,0,0,0,0,7,0,0,7
01370_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_shared_memory_base.ptx,5.73,8.5,sm_87,1,86,34,43,0,3,LOW,1.0,0.667,8.4,0.0,AI_TRAINING,47,12,27,2,1,1,1,0,0,0,0,2,0,0,3
01370_9_ResNet18_reduced_sync_base.ptx,1.54,8.5,sm_87,0,0,0,0,0,0,NONE,,,,0,DATA_MODULE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01370_diag_matmul_warp_sync_edit_1.ptx,5.86,8.5,sm_87,1,119,33,64,0,13,LOW,1.0,0.0,4.385,0.0,HPC_LINEAR_ALGEBRA,65,17,37,7,6,0,0,0,0,0,5,5,0,0,8
01371_constant_memory_optimized_conv3d_activations_base_base.ptx,9.29,8.5,sm_87,1,206,39,118,0,6,LOW,1.0,0.0,12.333,0.0,AI_TRAINING,130,15,61,3,3,0,0,0,0,0,0,7,0,0,7
01372_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_warp_reduction_base_base.ptx,5.88,8.5,sm_87,1,92,37,42,0,3,LOW,1.0,0.667,8.4,0.0,AI_TRAINING,50,12,30,2,1,1,1,0,0,0,0,2,0,0,4
01372_diag_matmul_readonly_edit_1.ptx,5.76,8.5,sm_87,1,112,31,65,0,13,LOW,1.0,0.0,4.615,0.0,UNKNOWN,67,17,28,7,6,0,0,0,0,0,5,6,0,0,7
01373_9_ResNet18_thread_balanced_base.ptx,7.97,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01373_diag_matmul_modular_edit_1.ptx,7.24,8.5,sm_87,1,157,32,73,0,21,LOW,1.0,0.095,3.652,0.0,HPC_STENCIL,95,27,35,11,10,1,1,0,0,0,5,8,0,0,11
01373_unrolled_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,17.16,8.5,sm_87,1,427,41,274,0,21,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01374_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_stream_pipeline_base_base.ptx,5.53,8.5,sm_87,1,73,30,40,0,3,LOW,1.0,0.0,11.667,0.0,AI_TRAINING,41,11,21,2,1,0,0,0,0,0,0,2,0,0,2
01375_sync_optimized_unrolled_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base.ptx,17.27,8.5,sm_87,1,427,41,274,0,21,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01376_adaptive_diag_matmul_base.ptx,7.71,8.5,sm_87,2,149,35,66,0,16,LOW,1.0,0.188,3.421,0.0,HPC_STENCIL,75,28,46,9,7,2,1,0,0,0,5,5,0,0,9
01376_streamed_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,17.16,8.5,sm_87,1,427,41,274,0,21,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01377_warp_optimized_unrolled_conv3d_activations_base_base.ptx,17.03,8.5,sm_87,1,427,41,274,0,21,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01378_9_ResNet18_modular_device_base.ptx,7.96,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01378_atomic_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base.ptx,17.19,8.5,sm_87,1,427,41,274,0,21,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01379_combined_optimized_kernel_base.ptx,12.79,8.5,sm_87,1,314,41,162,0,13,LOW,1.0,0.692,7.227,0.0,AI_TRAINING,190,29,95,9,4,4,5,0,0,0,0,8,0,0,15
01380_adaptive_diag_matmul_edit_1.ptx,7.9,8.5,sm_87,2,157,35,65,0,16,LOW,1.0,0.125,3.667,0.0,GRAPHICS_RENDERING,77,28,52,9,7,1,1,0,0,0,5,4,0,0,10
01380_optimized_activation_bias_kernel_base.ptx,5.51,8.5,sm_87,1,92,37,42,0,3,LOW,1.0,0.667,8.4,0.0,AI_TRAINING,50,12,30,2,1,1,1,0,0,0,0,2,0,0,4
01381_combined_optimized_kernel_base.ptx,9.14,8.5,sm_87,1,211,42,119,0,7,LOW,1.0,0.571,9.455,0.0,AI_TRAINING,124,18,69,4,3,3,1,0,0,0,0,4,0,0,8
01381_fused_batch_conv_relu_base.ptx,7.74,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01382_fused_optimized_resnet_base.ptx,7.93,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01382_optimized_activation_bias_fusion_base.ptx,6.5,8.5,sm_87,1,124,42,55,0,7,LOW,1.0,0.857,4.077,0.0,AI_TRAINING,63,20,41,6,1,1,5,0,0,0,0,3,0,0,8
01383_optimized_resnet18_cuda_base.ptx,5.34,8.5,sm_87,2,66,26,14,0,6,LOW,1.0,0.667,2.0,0.0,AI_TRAINING,24,18,24,4,2,2,2,0,0,0,0,2,0,0,4
01383_streaming_overlap_unrolled_conv3d_base.ptx,16.88,8.5,sm_87,1,427,41,274,0,21,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01384_diag_matmul_constant_mem_base.ptx,5.59,8.5,sm_87,1,111,31,64,0,12,LOW,1.0,0.0,4.308,0.0,UNKNOWN,64,17,30,6,6,0,0,0,0,0,5,4,0,0,8
01384_pragma_unroll_optimized_Conv3d_activations_base_base.ptx,16.97,8.5,sm_87,1,427,41,288,0,21,LOW,1.0,0.0,11.524,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01385_diag_matmul_stride_flat_base.ptx,3.48,8.5,sm_87,1,42,25,26,0,3,LOW,,0.0,3.333,0.0,HPC_LINEAR_ALGEBRA,13,8,21,2,1,0,0,0,0,0,0,0,0,0,3
01385_modular_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base.ptx,17.14,8.5,sm_87,1,427,41,288,0,21,LOW,1.0,0.0,11.524,0.0,AI_TRAINING,269,28,130,14,7,0,0,0,0,0,0,11,0,0,13
01386_fused_const_resnet_base_base.ptx,8.36,8.5,sm_87,2,179,30,35,0,30,LOW,1.0,0.0,2.5,0.0,HPC_LINEAR_ALGEBRA,110,40,29,20,10,0,0,0,0,0,0,8,0,0,10
01387_constant_memory_optimized_conv3d_activations_base.ptx,16.87,8.5,sm_87,1,428,42,274,0,14,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,27,132,7,7,0,0,0,0,0,0,8,0,0,13
01388_diag_matmul_constant_mem_edit_1.ptx,5.61,8.5,sm_87,1,111,31,64,0,12,LOW,1.0,0.0,4.308,0.0,UNKNOWN,64,17,30,6,6,0,0,0,0,0,5,4,0,0,8
01388_shared_mem_optimized_resnet_base_base.ptx,5.43,8.5,sm_87,2,68,26,14,0,6,LOW,1.0,0.667,2.0,0.0,AI_TRAINING,24,18,26,4,2,2,2,0,0,0,0,2,0,0,4
01388_shared_memory_warp_optimized_conv3d_activations_base.ptx,17.4,8.5,sm_87,1,440,46,275,0,15,LOW,1.0,0.533,9.739,0.0,AI_TRAINING,266,30,144,8,7,7,1,0,0,0,0,5,0,0,14
01389_diag_matmul_stride_flat_edit_1.ptx,3.5,8.5,sm_87,1,42,25,26,0,3,LOW,,0.0,3.333,0.0,HPC_LINEAR_ALGEBRA,13,8,21,2,1,0,0,0,0,0,0,0,0,0,3
01389_fused_optimized_resnet_block_size_128_base.ptx,8.09,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01389_shared_memory_warp_optimized_conv3d_activations_base.ptx,19.85,8.5,sm_87,1,514,45,290,0,21,LOW,1.0,0.0,10.81,0.0,HPC_REDUCTION,288,28,198,14,7,0,0,0,0,0,0,11,0,0,13
01390_aggressive_unroll_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,29.62,8.5,sm_87,1,779,40,534,0,39,LOW,1.0,0.0,11.385,0.0,AI_TRAINING,516,46,217,26,13,0,0,0,0,0,0,18,0,0,20
01390_memory_coalescing_optimization_base.ptx,4.31,8.5,sm_87,1,68,24,40,0,11,LOW,1.0,0.0,2.273,0.0,HPC_LINEAR_ALGEBRA,31,16,21,6,5,0,0,0,0,0,0,2,0,0,6
01390_minimally_synced_resnet_base_base.ptx,9.06,8.5,sm_87,2,194,32,46,0,36,LOW,1.0,0.0,2.611,0.0,HPC_STENCIL,108,44,42,24,12,0,0,0,0,0,4,6,0,0,14
01391_adjusted_block_config_base.ptx,7.92,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01391_balanced_load_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base.ptx,9.81,8.5,sm_87,1,210,40,118,0,9,LOW,1.0,0.0,12.333,0.0,AI_TRAINING,130,16,64,6,3,0,0,0,0,0,0,5,0,0,7
01392_constant_memory_optimized_conv3d_activations_base.ptx,16.87,8.5,sm_87,1,428,42,274,0,14,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,27,132,7,7,0,0,0,0,0,0,8,0,0,13
01392_diag_matmul_constant_mem_base.ptx,3.11,8.5,sm_87,1,36,24,22,0,2,LOW,,0.0,2.667,0.0,HPC_LINEAR_ALGEBRA,10,7,19,1,1,0,0,0,0,0,0,0,0,0,2
01393_aggressive_unroll_conv3d_activations_base_base.ptx,24.29,8.5,sm_87,1,638,41,430,0,33,LOW,1.0,0.0,10.545,0.0,AI_TRAINING,409,40,189,22,11,0,0,0,0,0,0,15,0,0,17
01393_fused_optimized_resnet_constant_memory_base.ptx,8.14,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01393_unroll_diag_matmul_base.ptx,5.0,8.5,sm_87,1,95,32,38,0,15,LOW,,0.0,1.933,0.0,HPC_STENCIL,41,20,34,10,5,0,0,0,0,0,0,0,0,0,12
01394_fused_no_sync_base.ptx,7.89,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01394_memory_coalescing_optimization_edit_1.ptx,6.07,8.5,sm_87,1,125,25,47,0,26,LOW,1.0,0.0,1.692,0.0,HPC_STENCIL,57,31,37,14,12,0,0,0,0,0,0,4,0,0,13
01394_shared_mem_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,18.0,8.5,sm_87,1,440,46,275,0,15,LOW,1.0,0.533,9.739,0.0,AI_TRAINING,266,30,144,8,7,7,1,0,0,0,0,5,0,0,14
01395_branchless_optimized_resnet_base.ptx,8.59,8.5,sm_87,2,186,28,35,0,30,LOW,1.0,0.0,3.667,0.0,HPC_LINEAR_ALGEBRA,120,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01395_optimized_activation_bias_kernel_base.ptx,12.83,8.5,sm_87,1,315,41,170,0,13,LOW,1.0,0.692,7.636,0.0,AI_TRAINING,191,29,95,9,4,4,5,0,0,0,0,8,0,0,15
01396_diag_matmul_constant_mem_edit_1.ptx,3.13,8.5,sm_87,1,36,24,22,0,2,LOW,,0.0,2.667,0.0,HPC_LINEAR_ALGEBRA,10,7,19,1,1,0,0,0,0,0,0,0,0,0,2
01396_optimized_activation_bias_kernel_base.ptx,17.44,8.5,sm_87,1,435,51,288,0,9,LOW,1.0,0.889,13.706,0.0,AI_TRAINING,262,24,149,5,4,7,1,0,0,0,0,6,0,0,14
01399_diag_matmul_warp_broadcast_base.ptx,3.67,8.5,sm_87,1,45,22,27,0,3,LOW,1.0,0.0,3.667,0.0,HPC_LINEAR_ALGEBRA,15,8,22,2,1,0,0,0,0,0,0,2,0,0,4
01400_diag_matmul_constant_mem_refactor_base.ptx,3.13,8.5,sm_87,1,34,20,20,0,2,LOW,1.0,0.0,4.0,0.0,HPC_LINEAR_ALGEBRA,13,7,14,1,1,0,0,0,0,0,0,1,0,0,1
01400_divergence_free_unrolled_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,13.86,8.5,sm_87,1,317,36,206,0,15,LOW,1.0,0.0,11.0,0.0,AI_TRAINING,203,22,92,10,5,0,0,0,0,0,0,7,0,0,8
01401_grid_stride_diag_matmul_edit_1_base.ptx,6.42,8.5,sm_87,1,142,28,98,0,10,LOW,,0.0,3.0,0.0,UNKNOWN,56,19,67,5,5,0,0,0,0,0,0,0,0,0,11
01401_stream_pipelined_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base.ptx,18.17,8.5,sm_87,1,445,43,299,0,21,LOW,1.0,0.0,11.095,0.0,AI_TRAINING,278,30,137,14,7,0,0,0,0,0,0,11,0,0,21
01402_fused_optimized_resnet_sync_optimized_base.ptx,8.09,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01402_warp_shuffle_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base.ptx,13.71,8.5,sm_87,1,323,37,196,0,15,LOW,1.0,0.0,10.667,0.0,AI_TRAINING,189,22,112,10,5,0,0,0,0,0,0,7,0,0,9
01403_constant_memory_optimized_conv3d_activations_base.ptx,16.87,8.5,sm_87,1,428,42,274,0,14,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,27,132,7,7,0,0,0,0,0,0,8,0,0,13
01403_diag_matmul_warp_broadcast_edit_1.ptx,3.92,8.5,sm_87,1,53,24,28,0,3,LOW,1.0,0.0,4.333,0.0,HPC_LINEAR_ALGEBRA,18,8,27,2,1,0,0,0,0,0,0,2,0,0,5
01404_diag_matmul_constant_mem_refactor_edit_1.ptx,3.5,8.5,sm_87,1,45,27,32,0,2,LOW,,0.0,4.667,0.0,HPC_LINEAR_ALGEBRA,16,7,22,1,1,0,0,0,0,0,0,0,0,0,2
01404_global_memory_l1_cache_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,13.4,8.5,sm_87,1,301,35,196,0,15,LOW,1.0,0.0,10.667,0.0,AI_TRAINING,189,22,90,10,5,0,0,0,0,0,0,7,0,0,9
01405_constant_memory_optimized_conv3d_activations_base.ptx,16.87,8.5,sm_87,1,428,42,274,0,14,LOW,1.0,0.0,10.857,0.0,AI_TRAINING,269,27,132,7,7,0,0,0,0,0,0,8,0,0,13
01405_grid_stride_diag_matmul_edit_1_edit_1.ptx,6.44,8.5,sm_87,1,142,28,98,0,10,LOW,,0.0,3.0,0.0,UNKNOWN,56,19,67,5,5,0,0,0,0,0,0,0,0,0,11
01405_load_balanced_resnet_base.ptx,7.91,8.5,sm_87,2,166,26,35,0,30,LOW,1.0,0.0,3.0,0.0,HPC_LINEAR_ALGEBRA,100,38,28,20,10,0,0,0,0,0,0,8,0,0,10
01406_aligned_memory_optimized_7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd_base_base.ptx,17.69,8.5,sm_87,1,428,43,287,0,15,LOW,1.0,0.0,15.667,0.0,AI_TRAINING,277,22,129,11,4,0,0,0,0,0,0,11,0,0,14
01406_diag_matmul_warp_broadcast_min_divergence_base.ptx,3.94,8.5,sm_87,1,43,21,27,0,3,LOW,1.0,0.0,3.667,0.0,HPC_LINEAR_ALGEBRA,14,8,21,2,1,0,0,0,0,0,0,2,0,0,3
01407_diag_matmul_warp_const_mem_base.ptx,3.47,8.5,sm_87,1,44,23,26,0,2,LOW,1.0,0.0,3.667,0.0,HPC_LINEAR_ALGEBRA,15,7,22,1,1,0,0,0,0,0,0,1,0,0,4
01408_diag_matmul_2d_grid_base.ptx,3.12,8.5,sm_87,1,34,15,16,0,3,LOW,1.0,0.0,2.667,0.0,HPC_LINEAR_ALGEBRA,10,8,16,2,1,0,0,0,0,0,0,1,0,0,1
01408_warp_aligned_kernel_base.ptx,9.48,8.5,sm_87,1,223,42,121,0,6,LOW,1.0,0.0,12.778,0.0,AI_TRAINING,140,15,68,3,3,0,0,0,0,0,0,6,0,0,10
01409_diag_matmul_warp_reduce_broadcast_base.ptx,4.34,8.5,sm_87,1,67,23,27,0,3,LOW,1.0,0.0,5.667,0.0,HPC_LINEAR_ALGEBRA,20,8,39,2,1,0,0,0,0,0,0,2,0,0,3
01409_optim_3d_grid_activation_base.ptx,4.92,8.5,sm_87,1,80,32,42,0,3,LOW,1.0,0.0,13.333,0.0,AI_TRAINING,45,9,26,2,1,0,0,0,0,0,0,2,0,0,2
01410_conv3d_shared_bias_base.ptx,5.62,8.5,sm_87,1,97,36,43,0,3,LOW,1.0,0.667,9.0,0.0,AI_TRAINING,52,12,33,2,1,1,1,0,0,0,0,2,0,0,5
01410_diag_matmul_warp_broadcast_min_divergence_edit_1.ptx,6.3,8.5,sm_87,1,113,35,64,0,13,LOW,1.0,0.0,3.769,0.0,CRYPTOGRAPHY,58,18,37,7,6,0,0,0,0,0,5,4,0,0,9
01411_balanced_work_distribution_base.ptx,9.01,8.5,sm_87,1,205,38,124,0,9,LOW,1.0,0.0,12.889,0.0,AI_TRAINING,129,16,60,6,3,0,0,0,0,0,0,7,0,0,7
01411_diag_matmul_warp_const_mem_edit_1.ptx,3.49,8.5,sm_87,1,44,23,26,0,2,LOW,1.0,0.0,3.667,0.0,HPC_LINEAR_ALGEBRA,15,7,22,1,1,0,0,0,0,0,0,1,0,0,4
01412_constant_memory_optimized_base_base.ptx,12.73,8.5,sm_87,1,318,38,200,0,10,LOW,1.0,0.0,9.158,0.0,AI_TRAINING,204,25,89,5,5,0,0,0,0,0,0,9,0,0,10
01412_diag_matmul_2d_grid_edit_1.ptx,3.14,8.5,sm_87,1,34,15,16,0,3,LOW,1.0,0.0,2.667,0.0,HPC_LINEAR_ALGEBRA,10,8,16,2,1,0,0,0,0,0,0,1,0,0,1
01413_diag_matmul_warp_reduce_broadcast_edit_1.ptx,3.75,8.5,sm_87,1,46,22,27,0,3,LOW,1.0,0.0,3.667,0.0,HPC_LINEAR_ALGEBRA,15,8,23,2,1,0,0,0,0,0,0,2,0,0,4
01413_multi_stream_activation_conv3d_base.ptx,4.65,8.5,sm_87,1,75,33,42,0,2,LOW,1.0,0.0,12.667,0.0,AI_TRAINING,43,9,23,1,1,0,0,0,0,0,0,2,0,0,3
01414_diag_matmul_stride_loop_base.ptx,3.77,8.5,sm_87,1,53,24,28,0,3,LOW,1.0,0.0,4.333,0.0,HPC_LINEAR_ALGEBRA,18,8,27,2,1,0,0,0,0,0,0,2,0,0,5
01414_vectorized_128bit_base.ptx,11.98,8.5,sm_87,1,283,37,208,0,6,LOW,1.0,0.0,26.667,0.0,AI_TRAINING,179,13,91,4,2,0,0,0,0,0,0,4,0,0,9
01415_diag_matmul_constant_mem_vectorized_base.ptx,5.83,8.5,sm_87,1,112,36,64,0,12,LOW,1.0,0.0,3.923,0.0,AI_TRAINING,60,17,35,6,6,0,0,0,0,0,5,3,0,0,9
01416_diag_matmul_modular_warp_broadcast_base.ptx,6.83,8.5,sm_87,1,142,35,72,0,21,LOW,1.0,0.0,3.048,0.0,CRYPTOGRAPHY,76,26,40,11,10,0,0,0,0,0,5,5,0,0,12
01416_tuned_block_size_optimized_base_base.ptx,17.52,8.5,sm_87,3,405,33,83,0,18,LOW,1.0,0.0,11.5,0.0,AI_TRAINING,246,39,120,12,6,0,0,0,0,0,0,12,0,0,15
01417_diag_matmul_warp_vec_functions_base.ptx,6.93,8.5,sm_87,1,151,34,72,0,21,LOW,1.0,0.0,3.19,0.0,CRYPTOGRAPHY,79,26,46,11,10,0,0,0,0,0,5,3,0,0,12
01417_uniform_activation_flow_base_base.ptx,8.35,8.5,sm_87,1,191,38,118,0,9,LOW,1.0,0.0,11.556,0.0,AI_TRAINING,117,14,60,6,3,0,0,0,0,0,0,6,0,0,7
01418_diag_matmul_stride_loop_edit_1.ptx,5.31,8.5,sm_87,1,98,29,37,0,15,LOW,1.0,0.133,1.588,0.0,HPC_LINEAR_ALGEBRA,36,22,40,8,7,1,1,0,0,0,0,3,0,0,9
01418_stream_overlap_base_base.ptx,4.9,8.5,sm_87,1,77,32,42,0,3,LOW,1.0,0.0,12.667,0.0,AI_TRAINING,43,11,23,2,1,0,0,0,0,0,0,2,0,0,3
01419_fused_conv_bn_base.ptx,1.43,8.5,sm_87,0,0,0,0,0,0,NONE,,,,0,DATA_MODULE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01420_diag_matmul_modular_warp_broadcast_edit_1.ptx,6.87,8.5,sm_87,1,142,35,72,0,21,LOW,1.0,0.0,3.048,0.0,CRYPTOGRAPHY,76,26,40,11,10,0,0,0,0,0,5,5,0,0,12
01420_optimized_streams_vectorization_base.ptx,12.1,8.5,sm_87,1,283,38,208,0,6,LOW,1.0,0.0,27.167,0.0,AI_TRAINING,182,13,88,4,2,0,0,0,0,0,0,4,0,0,9
01420_resnet18_inner_unroll_base.ptx,1.51,8.5,sm_87,0,0,0,0,0,0,NONE,,,,0,DATA_MODULE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01421_diag_matmul_warp_vec_functions_edit_1.ptx,6.96,8.5,sm_87,1,151,34,72,0,21,LOW,1.0,0.0,3.19,0.0,CRYPTOGRAPHY,79,26,46,11,10,0,0,0,0,0,5,3,0,0,12
01421_efficient_combined_base.ptx,23.15,8.5,sm_87,1,620,49,412,0,21,LOW,1.0,0.0,16.905,0.0,AI_TRAINING,395,29,196,14,7,0,0,0,0,0,0,15,0,0,20
01422_diag_matmul_atomic_minimization_base.ptx,6.94,8.5,sm_87,1,142,35,72,0,21,LOW,1.0,0.0,3.048,0.0,CRYPTOGRAPHY,76,26,40,11,10,0,0,0,0,0,5,5,0,0,12
